"Period","Year","Month","Flow","Port","Region","Volume (10^3m3)","Volume (MCF)","Value (CN$)","Value (US$)","Price (CN$/GJ)","Price (US$/MMBTU)"
"11/01/2012","2012","November","Exports","Reagan Field","MidWest","653.900000","23083.298973730436206","77785.13","78015.46","2.89","3.06"
"11/01/2012","2012","November","Exports","Sarnia/Blue Water","MidWest","8423.680000","297364.006574451140643","1177472.20","1180958.84","3.66","3.88"
"11/01/2012","2012","November","Exports","Sierra","MidWest","74.000000","2612.271179165089890","8858.00","8884.23","3.12","3.30"
"11/01/2012","2012","November","Exports","Sprague","MidWest","11788.740000","416153.861360414348566","1726411.36","1731523.48","3.90","4.12"
"11/01/2012","2012","November","Exports","St Clair","MidWest","3340.400000","117919.333065987382022","493181.63","494642.00","3.87","4.10"
"11/01/2012","2012","November","Exports","St Stephen","East","11951.080000","421884.619512112466039","Confidential","Confidential","Confidential","Confidential"
"11/01/2012","2012","November","Exports","Total","Total","6326349.253387","223326213.837235736999220","859539795.44","862084997.95","3.56","3.76"
"11/01/2012","2012","November","Imports","Chippawa","East","479.630000","16931.400346796649513","72222.31","72436.17","3.99","4.22"
"11/01/2012","2012","November","Imports","Corunna","MidWest","184.250000","6504.202226502267733","35569.40","35674.73","5.06","5.35"
"11/01/2012","2012","November","Imports","Courtright","MidWest","978252.636000","34533259.013041587357155","141307789.86","141726219.52","3.78","4.00"
"11/01/2012","2012","November","Imports","Emerson","MidWest","112971.965126","3988019.034490451795825","15878250.06","15925267.50","3.73","3.95"
"11/01/2012","2012","November","Imports","Huntingdon","West","5849.527455","206493.945708532666095","772744.74","775032.93","3.45","3.65"
"11/01/2012","2012","November","Imports","Iroquois","East","107500.735900","3794879.380143350145999","19670737.58","19728985.04","4.85","5.13"
"11/01/2012","2012","November","Imports","Loomis","MidWest","7421.390000","261982.205491135222452","897526.44","900184.13","3.23","3.42"
"11/01/2012","2012","November","Imports","Niagara Falls","East","247532.040000","8738119.108269462126303","36149171.32","36256213.44","3.83","4.05"
"11/01/2012","2012","November","Imports","Ojibway (Windsor)","MidWest","131147.612550","4629636.871360470830103","18883951.54","18939869.23","3.79","4.01"
"11/01/2012","2012","November","Imports","Sarnia","MidWest","167414.050000","5909876.997328423204873","23970672.97","24041653.07","3.78","4.00"
"11/01/2012","2012","November","Imports","Sarnia/Blue Water","MidWest","112504.370000","3971512.476771967082556","15271395.28","15316615.75","3.65","3.86"
"11/01/2012","2012","November","Imports","Sault Ste Marie","MidWest","76721.920000","2708357.573327158018400","10988374.12","11020912.04","3.80","4.02"
"11/01/2012","2012","November","Imports","St Clair","MidWest","660046.837363","23300288.245168004337757","90901075.29","91170244.50","3.73","3.95"
"11/01/2012","2012","November","Imports","St Stephen","East","32250.330000","1138467.669967071262757","7066692.03","7087617.37","5.59","5.92"
"11/01/2012","2012","November","Imports","Total","Total","2640277.294394","93204328.123640912967521","381866172.94","382996925.41","3.83","4.05"
"12/01/2012","2012","December","Exports","Aden","MidWest","14514.800971","512386.435781902185268","1633050.68","1650265.56","3.10","3.30"
"12/01/2012","2012","December","Exports","Brunswick","East","230621.670000","8141166.781512462651582","37900175.91","38299702.32","4.16","4.43"
"12/01/2012","2012","December","Exports","Cardston","MidWest","7107.700000","250908.646758806883969","865262.12","874383.32","3.18","3.39"
"12/01/2012","2012","December","Exports","Chippawa","East","27520.140400","971487.427209416602177","3679440.90","3718227.89","3.59","3.83"
"12/01/2012","2012","December","Exports","Cornwall","East","15853.670000","559649.800337759603273","3504764.47","3541710.10","5.86","6.25"
"12/01/2012","2012","December","Exports","Courtright","MidWest","3751.900000","132445.678879858118374","546466.24","552226.84","3.77","4.02"
"12/01/2012","2012","December","Exports","Coutts","MidWest","11069.000000","390746.347056464594547","1276556.00","1290012.87","3.00","3.20"
"12/01/2012","2012","December","Exports","East Hereford","East","145106.912677","5122413.593023682709302","33713806.67","34069202.28","6.14","6.54"
"12/01/2012","2012","December","Exports","Elmore","MidWest","1374751.362900","48530045.457048613660608","176495850.76","178356389.71","3.23","3.44"
"12/01/2012","2012","December","Exports","Emerson","MidWest","549381.061498","19393679.909869584126417","72304697.98","73066901.21","3.50","3.73"
"12/01/2012","2012","December","Exports","Huntingdon","West","566180.901698","19986730.428370112228804","73492219.88","74266941.42","3.41","3.63"
"12/01/2012","2012","December","Exports","Iroquois","East","801832.802830","28305469.207323961163274","141877558.65","143373167.31","4.68","4.99"
"12/01/2012","2012","December","Exports","Kingsgate","West","1303092.116297","46000405.124322927551097","167451009.79","169216202.14","3.38","3.61"
"12/01/2012","2012","December","Exports","Monchy","MidWest","1667003.834100","58846838.802393687623185","199586305.08","201690253.09","3.18","3.39"
"12/01/2012","2012","December","Exports","Napierville","East","24998.910000","882485.568966783206906","4854858.79","4906036.50","5.15","5.49"
"12/01/2012","2012","December","Exports","Niagara Falls","East","3106.058817","109646.863897847488546","433382.67","437951.19","3.68","3.92"
"12/01/2012","2012","December","Exports","Philipsburg","East","32028.500000","1130636.857593095696671","6103147.00","6167483.60","5.05","5.39"
"12/01/2012","2012","December","Exports","Reagan Field","MidWest","646.300000","22815.011663437805353","74153.91","74935.61","2.79","2.98"
"12/01/2012","2012","December","Exports","Sarnia/Blue Water","MidWest","1755.800000","61981.428869973849047","255741.03","258436.94","3.75","4.00"
"12/01/2012","2012","December","Exports","Sierra","MidWest","78.000000","2753.475026687527181","8936.00","9030.20","2.98","3.18"
"12/01/2012","2012","December","Exports","Sprague","MidWest","14159.270000","499835.850527255166646","2095128.37","2117214.26","3.94","4.20"
"12/01/2012","2012","December","Exports","St Clair","MidWest","3796.400000","134016.571683545233239","513048.60","518456.92","3.55","3.78"
"12/01/2012","2012","December","Exports","St Stephen","East","3765.850000","132938.127298092618426","Confidential","Confidential","Confidential","Confidential"
"12/01/2012","2012","December","Exports","Total","Total","6802122.962188","240121483.395415958293892","929478145.50","939276281.17","3.57","3.81"
"12/01/2012","2012","December","Imports","Chippawa","East","3083.320000","108844.161785720337307","401391.85","405623.14","3.46","3.69"
"12/01/2012","2012","December","Imports","Corunna","MidWest","3509.270000","123880.606498765878372","587253.83","593444.39","4.36","4.65"
"12/01/2012","2012","December","Imports","Courtright","MidWest","978226.059300","34532320.829967974967368","134947287.37","136369840.26","3.61","3.85"
"12/01/2012","2012","December","Imports","Emerson","MidWest","93931.454500","3315870.694694689040882","12428385.75","12559400.14","3.51","3.74"
"12/01/2012","2012","December","Imports","Huntingdon","West","28098.643900","991909.157210715677578","3544785.70","3582153.22","3.30","3.52"
"12/01/2012","2012","December","Imports","Iroquois","East","82398.826840","2908757.845285768346604","13310639.78","13450954.48","4.28","4.56"
"12/01/2012","2012","December","Imports","Loomis","MidWest","7121.730000","251403.919253991832769","821390.82","830049.55","3.09","3.29"
"12/01/2012","2012","December","Imports","Niagara Falls","East","372870.250000","13162678.481663268360735","53564734.40","54129389.46","3.75","3.99"
"12/01/2012","2012","December","Imports","Ojibway (Windsor)","MidWest","133770.431980","4722224.920078622302295","18090732.40","18281436.67","3.56","3.80"
"12/01/2012","2012","December","Imports","Sarnia","MidWest","203347.727160","7178370.364983705075994","27005122.80","27289798.52","3.50","3.73"
"12/01/2012","2012","December","Imports","Sarnia/Blue Water","MidWest","180653.171309","6377230.713990194804826","25423466.07","25691468.68","3.71","3.96"
"12/01/2012","2012","December","Imports","Sault Ste Marie","MidWest","75402.960000","2661797.016645109545943","10336438.60","10445400.63","3.63","3.88"
"12/01/2012","2012","December","Imports","St Clair","MidWest","644355.471609","22746367.940831351772647","87664465.79","88588584.70","3.58","3.82"
"12/01/2012","2012","December","Imports","St Stephen","East","53485.280000","1888081.830453716202857","12140581.20","12268561.68","5.84","6.23"
"12/01/2012","2012","December","Imports","Total","Total","2860254.596598","100969738.483343594146177","400266676.35","404486105.52","3.67","3.92"
"01/01/2013","2013","January","Exports","Aden","MidWest","14192.400000","501005.371394359753512","1486156.43","1497942.51","2.89","3.07"
"01/01/2013","2013","January","Exports","Brunswick","East","353134.720000","12465995.289439646651491","54262514.34","54692847.51","3.89","4.13"
"01/01/2013","2013","January","Exports","Chippawa","East","46165.739100","1629694.996159255347384","5950446.54","5997637.03","3.46","3.68"
"01/01/2013","2013","January","Exports","Cornwall","East","16577.690000","585208.402758558365197","3806736.11","3836925.73","6.09","6.48"
"01/01/2013","2013","January","Exports","Courtright","MidWest","3357.900000","118537.099898898045173","438280.86","441756.68","3.40","3.61"
"01/01/2013","2013","January","Exports","Coutts","MidWest","10157.000000","358551.869821348892114","1115684.00","1124532.02","2.86","3.04"
"01/01/2013","2013","January","Exports","East Hereford","East","187510.966900","6619317.494733096487410","44603880.51","44957615.12","6.29","6.69"
"01/01/2013","2013","January","Exports","Elmore","MidWest","1407703.868500","49693300.601104778902991","172836753.19","174207448.75","3.08","3.28"
"01/01/2013","2013","January","Exports","Emerson","MidWest","443277.246300","15648113.174177769995863","58320084.99","58782597.04","3.51","3.74"
"01/01/2013","2013","January","Exports","Huntingdon","West","651717.608602","23006258.458181068517745","81663717.63","82311358.21","3.29","3.49"
"01/01/2013","2013","January","Exports","Iroquois","East","857034.382900","30254138.081124434478564","205559227.84","207189431.58","6.37","6.77"
"01/01/2013","2013","January","Exports","Kingsgate","West","1593515.837618","56252641.839900253602062","195304643.13","196853522.08","3.22","3.43"
"01/01/2013","2013","January","Exports","Monchy","MidWest","1765634.760000","62328605.357838790391346","196137054.99","197692535.45","2.95","3.14"
"01/01/2013","2013","January","Exports","Napierville","East","33299.018600","1175487.386260300820672","12334965.81","12432789.23","9.82","10.45"
"01/01/2013","2013","January","Exports","Niagara Falls","East","8494.190000","299853.077396652903997","1170597.79","1179881.31","3.62","3.85"
"01/01/2013","2013","January","Exports","Ojibway (Windsor)","MidWest","446.200000","15751.289191127879852","59230.16","59699.89","3.51","3.73"
"01/01/2013","2013","January","Exports","Philipsburg","East","39098.700000","1380221.718281379731034","7068146.00","7124200.49","4.79","5.10"
"01/01/2013","2013","January","Exports","Reagan Field","MidWest","616.700000","21770.103191771769396","68880.11","69426.37","2.72","2.89"
"01/01/2013","2013","January","Exports","Sarnia/Blue Water","MidWest","12158.337255","429200.999970347192020","1520489.65","1532548.01","3.36","3.57"
"01/01/2013","2013","January","Exports","Sierra","MidWest","69.000000","2435.766369762043276","7637.00","7697.57","2.88","3.07"
"01/01/2013","2013","January","Exports","Sprague","MidWest","16850.440000","594836.740111494558001","2335518.74","2354040.76","3.68","3.92"
"01/01/2013","2013","January","Exports","St Clair","MidWest","40319.977300","1423333.981694333207187","5523991.82","5567800.27","3.63","3.86"
"01/01/2013","2013","January","Exports","St Stephen","East","5720.950000","201955.037870871905517","Confidential","Confidential","Confidential","Confidential"
"01/01/2013","2013","January","Exports","Total","Total","7507053.633075","265006214.136870301441804","1054823844.09","1063189208.15","3.67","3.91"
"01/01/2013","2013","January","Imports","Chippawa","East","8878.060000","313404.057633762404757","1133413.91","1142402.54","3.39","3.61"
"01/01/2013","2013","January","Imports","Corunna","MidWest","4115.730000","145289.227840880208303","1074369.89","1082890.27","6.79","7.22"
"01/01/2013","2013","January","Imports","Courtright","MidWest","787569.732500","27801969.105304181328321","103200426.21","104018865.36","3.43","3.65"
"01/01/2013","2013","January","Imports","Emerson","MidWest","184244.534086","6504009.274480511044953","24488696.89","24682906.44","3.52","3.75"
"01/01/2013","2013","January","Imports","Huntingdon","West","110926.765500","3915821.520454789352097","14491749.02","14606676.98","3.42","3.63"
"01/01/2013","2013","January","Imports","Iroquois","East","112243.715800","3962311.132793746363998","26374656.75","26583823.05","6.23","6.63"
"01/01/2013","2013","January","Imports","Loomis","MidWest","6729.060000","237542.290552332969967","702992.86","708568.00","2.79","2.97"
"01/01/2013","2013","January","Imports","Niagara Falls","East","356823.200000","12596202.181317036526609","51826847.71","52237864.63","3.78","4.02"
"01/01/2013","2013","January","Imports","Ojibway (Windsor)","MidWest","135556.215480","4785264.795339143400973","19095683.82","19247123.65","3.71","3.95"
"01/01/2013","2013","January","Imports","Sarnia","MidWest","83742.238300","2956181.562025202062704","10716763.67","10801753.81","3.39","3.61"
"01/01/2013","2013","January","Imports","Sarnia/Blue Water","MidWest","196908.300000","6951052.392275584725131","25368680.95","25569869.28","3.43","3.64"
