"year","month","flow","port","region","volumen_10k_m3","volume_MCF","value_US","avgPrice_US_MMBTU"
2016,"April","Exports","Courtright","MidWest",413.6,14600.47783382,31436.42,2.05
2016,"April","Exports","Coutts","MidWest",11962.5188,422288.420154872,438438.76,1.02
2016,"April","Exports","East Hereford","East",188859.168509,6666910.30833978,18256215.68,2.67
2016,"April","Exports","Elmore","MidWest",1389925.4619,49065705.7474202,75512212.33,1.46
2016,"April","Exports","Emerson","MidWest",570402.603684,20135760.5692492,38359167.99,1.86
2016,"April","Exports","Huntingdon","West",957284.708974,33793071.0203814,44244550.01,1.27
2016,"April","Exports","Iroquois","East",580245.390064,20483220.3960486,46570960,2.23
2016,"April","Exports","Kingsgate","West",1632835.419349,57640660.8957478,73910431.35,1.24
2016,"April","Exports","Monchy","MidWest",1312163.727742,46320641.7341386,56459696.78,1.19
2016,"April","Exports","Napierville","East",6900.8014,243604.927167055,568163.99,2.27
2016,"April","Exports","Niagara Falls","East",7837.56,276673.406796988,,
2016,"April","Exports","Philipsburg","East",39634.66,1399141.62181091,4860680.03,3.38
2016,"April","Exports","Reagan Field","MidWest",354.5,12514.190986676,10090.66,0.7
2016,"April","Exports","Sarnia/Blue Water","MidWest",7938.22,280226.801619891,601767.62,2.1
2016,"April","Exports","Sprague","MidWest",11445.73,404045.278425747,913508.07,2.21
2016,"April","Exports","St Clair","MidWest",6021.3156,212558.232466718,480590.61,2.2
2016,"April","Exports","St Stephen","East",17355.2949,612658.603691633,,
2016,"April","Imports","Chippawa","East",131456.2485,4640532.01726641,7880089.2,1.65
2016,"April","Imports","Courtright","MidWest",539837.1671,19056771.2575332,39583350.33,1.98
2016,"April","Imports","Emerson","MidWest",5028.223487,177501.125641771,310803.79,1.72
2016,"April","Imports","Huntingdon","West",6291.520261,222096.716904642,481799.63,2.11
2016,"April","Imports","Iroquois","East",9016.3485,318285.774700789,715005.23,2.2
2016,"April","Imports","Niagara Falls","East",515771.610881,18207233.9748106,45436409.62,2.42
2016,"April","Imports","Ojibway (Windsor)","MidWest",39741.002,1402895.59669922,2699528.62,1.88
2016,"April","Imports","Sarnia","MidWest",90272.226917,3186696.44127473,6610546.37,2.39
2016,"April","Imports","Sarnia/Blue Water","MidWest",58593.5,2068406.90995148,4390158.76,2.02
2016,"April","Imports","St Clair","MidWest",378612.562,13365387.6186818,27600868.1,2
2016,"April","Imports","St Stephen","East",43168.854,1523902.06948359,3744390.25,2.35
2016,"May","Exports","Aden","MidWest",10050.228159,354782.721132285,280263.62,0.81
2016,"May","Exports","Brunswick","East",8799.795,310641.227852177,1244252.34,3.77
2016,"May","Exports","Cardston","MidWest",70025.88,2471980.92053612,2656628.43,1.05
2016,"May","Exports","Chippawa","East",112.536388,3972.64274296946,9014.8,2.25
2016,"May","Exports","Cornwall","East",3753.7854,132512.235313388,558533.6,4.12
2016,"May","Exports","Courtright","MidWest",1777.9,62761.5801275353,140394.58,2.13
2016,"May","Exports","Coutts","MidWest",16554.2285,584380.189241396,652015.28,1.09
2016,"May","Exports","East Hereford","East",155731.9592,5497487.95531181,12531281.71,2.23
2016,"May","Exports","Elmore","MidWest",1467112.1554,51790470.272354,79735167.31,1.45
2016,"May","Exports","Emerson","MidWest",780337.965294,27546680.7668357,50472815.57,1.79
2016,"May","Exports","Huntingdon","West",1017428.190053,35916193.7533183,46016517.54,1.25
2016,"May","Exports","Iroquois","East",388740.625587,13722918.0052909,30968471.24,2.22
2016,"May","Exports","Kingsgate","West",1650708.917496,58271612.5725082,76781714.58,1.27
2016,"May","Exports","Monchy","MidWest",1419196.887275,50099015.2187742,62933883.08,1.22
2016,"May","Exports","Napierville","East",4652.8708,164250.8147462,350252.79,2.09
2016,"May","Exports","Niagara Falls","East",8438.92,297901.993233512,,
2016,"May","Exports","Philipsburg","East",32931.69,1162520.33335404,3735154.46,3.14
2016,"May","Exports","Reagan Field","MidWest",367.6,12976.633587312,11549,0.72
2016,"May","Exports","Sarnia/Blue Water","MidWest",27632.17,975442.179848516,1904704.41,1.9
2016,"May","Exports","Sprague","MidWest",8309.06,293317.810323696,746178.6,2.49
2016,"May","Exports","St Clair","MidWest",21581.22938,761838.155680066,1537213.51,1.93
2016,"May","Exports","St Stephen","East",9600.0378,338890.568430209,,
2016,"May","Imports","Chippawa","East",138523.8951,4890026.74047862,8781423.85,1.75
2016,"May","Imports","Courtright","MidWest",487874.8887,17222452.8485052,35951419.74,1.99
2016,"May","Imports","Emerson","MidWest",3831.2883,135248.162231925,253900.37,1.84
2016,"May","Imports","Huntingdon","West",2011.467973,71006.7542389395,129327.98,1.77
2016,"May","Imports","Iroquois","East",21080.109414,744148.138862688,1480278.96,1.95
2016,"May","Imports","Niagara Falls","East",532563.004085,18799986.3062274,39510446.66,2.03
2016,"May","Imports","Ojibway (Windsor)","MidWest",36896.32,1302475.58585476,2514507.22,1.88
2016,"May","Imports","Sarnia","MidWest",130055.588629,4591087.37655254,9419108.09,2.01
2016,"May","Imports","Sarnia/Blue Water","MidWest",17100.02,603647.154177657,1281089.87,2.03
2016,"May","Imports","Sault Ste Marie","MidWest",17039.1,601496.61957989,963233.29,1.55
2016,"May","Imports","St Clair","MidWest",411098.912741,14512187.04783,29801896.24,1.99
2016,"May","Imports","St Stephen","East",25545.78,901790.605990432,1637458.11,1.73
2016,"June","Exports","Aden","MidWest",9312.8392,328752.181599444,334944.67,1.05
2016,"June","Exports","Brunswick","East",8601.131,303628.197561127,971410,3.02
2016,"June","Exports","Cardston","MidWest",62824.3,2217758.21947596,3518846.87,1.57
2016,"June","Exports","Chippawa","East",21.7067,766.267389253822,1746.66,2.26
2016,"June","Exports","Cornwall","East",2276.1968,80351.9364695649,251630.12,3.06
2016,"June","Exports","Courtright","MidWest",1146,40454.9023151783,103065.16,2.43
2016,"June","Exports","Coutts","MidWest",10915.1788,385316.310738835,639471.84,1.64
2016,"June","Exports","East Hereford","East",127983.7317,4517948.83407983,10559033.97,2.28
2016,"June","Exports","Elmore","MidWest",1404101.0418,49566117.3531056,97253757.27,1.85
2016,"June","Exports","Emerson","MidWest",896980.76816,31664283.9044558,68152570.41,2.1
2016,"June","Exports","Huntingdon","West",911176.513019,32165407.3525902,53468896.92,1.62
2016,"June","Exports","Iroquois","East",232871.873534,8220601.13068981,21168064.48,2.52
2016,"June","Exports","Kingsgate","West",1651913.953695,58314151.5094338,100389163.81,1.66
2016,"June","Exports","Monchy","MidWest",1339595.624261,47289014.0674686,70860380.95,1.45
2016,"June","Exports","Napierville","East",3470.1098,122498.213771329,372308.9,2.93
2016,"June","Exports","Niagara Falls","East",10151.89,358371.481906139,,
2016,"June","Exports","North Portal","MidWest",9546.48,336999.926573999,1726.9,0.01
2016,"June","Exports","Philipsburg","East",16230.36,572947.319668566,2580636.43,4.39
2016,"June","Exports","Reagan Field","MidWest",297.4,10498.5060632932,14623.7,1.12
2016,"June","Exports","Sarnia/Blue Water","MidWest",15733.77,555417.215008275,1401135.38,2.45
2016,"June","Exports","Sprague","MidWest",5940.73,209713.483272992,664677.48,3.09
2016,"June","Exports","St Clair","MidWest",105124.0582,3710980.37125316,9332182.96,2.44
2016,"June","Exports","St Stephen","East",21856.8572,771568.082847121,,
2016,"June","Imports","Chippawa","East",124694.942,4401851.39424679,7939874.54,1.76
2016,"June","Imports","Courtright","MidWest",347180.7784,12255815.4239787,27237468.88,2.12
2016,"June","Imports","Emerson","MidWest",2122.345303,74920.8306386932,150414,1.97
2016,"June","Imports","Huntingdon","West",8200.442483,289483.507496512,510989.24,1.72
2016,"June","Imports","Iroquois","East",21125.323271,745744.23150512,1648386.2,2.17
2016,"June","Imports","Niagara Falls","East",527616.974,18625386.6867364,38685462.57,2.02
2016,"June","Imports","Ojibway (Windsor)","MidWest",78776.93,2780901.40300143,6529724.23,2.27
2016,"June","Imports","Sarnia","MidWest",91842.2272,3242118.96141746,8221965.83,2.51
2016,"June","Imports","Sarnia/Blue Water","MidWest",23308.5562,822814.45390824,1904547.79,2.22
2016,"June","Imports","St Clair","MidWest",223135.8428,7876909.88088043,18605167.57,2.27
2016,"June","Imports","St Stephen","East",22686.2702,800847.159543403,1473076.76,1.77
2016,"July","Exports","Aden","MidWest",9713.691,342902.635711018,502581.18,1.5
2016,"July","Exports","Brunswick","East",9216.126,325338.112612892,1162619.29,3.37
2016,"July","Exports","Cardston","MidWest",45007.9,1588822.16222628,3131417.32,1.94
2016,"July","Exports","Cornwall","East",2594.047,91572.354263509,337965.32,3.63
2016,"July","Exports","Courtright","MidWest",37765.82,1333169.77220995,3813455.64,2.71
2016,"July","Exports","Coutts","MidWest",23133.0338,816618.344356647,1649405.26,1.99
2016,"July","Exports","East Hereford","East",149438.576,5275325.47486854,15804573.01,2.95
2016,"July","Exports","Elmore","MidWest",1485170.842,52427959.2796345,121189483.66,2.18
2016,"July","Exports","Emerson","MidWest",988875.772561,34908265.951834,90755355.7,2.56
2016,"July","Exports","Huntingdon","West",1010353.164597,35666438.5493917,78560942.82,2.14
2016,"July","Exports","Iroquois","East",437278.773807,15436361.3253605,45166594.38,2.89
2016,"July","Exports","Kingsgate","West",1737304.235891,61328510.6062093,131014570.15,2.06
2016,"July","Exports","Monchy","MidWest",1400883.217347,49452525.0547518,98747026.87,1.96
2016,"July","Exports","Napierville","East",7790.2751,275004.20434456,919630.54,3.29
2016,"July","Exports","Niagara Falls","East",8153.65,287831.68783783,,
2016,"July","Exports","Philipsburg","East",15335.86,541370.609266361,3109955.66,5.65
2016,"July","Exports","Reagan Field","MidWest",321.1,11335.1388598637,19824.28,1.41
2016,"July","Exports","Sprague","MidWest",5825.75,205654.57867596,775212.36,3.72
2016,"July","Exports","St Clair","MidWest",111658.4528,3941650.78594062,10940301.4,2.69
2016,"July","Exports","St Stephen","East",45104.9354,1592247.60518275,3573591.36,2.14
2016,"July","Imports","Chippawa","East",133085.068,4698030.9123463,12271452.5,2.54
2016,"July","Imports","Courtright","MidWest",340852.7502,12032429.9417111,35979177.7,2.85
2016,"July","Imports","Emerson","MidWest",4593.157023,162142.860980576,371180.62,2.26
2016,"July","Imports","Huntingdon","West",8819.745759,311345.508835125,737642.81,2.31
2016,"July","Imports","Iroquois","East",13003.3294,459030.035470407,1246696.31,2.68
2016,"July","Imports","Niagara Falls","East",548717.972032,19370272.2139069,45921892.57,2.3
2016,"July","Imports","Ojibway (Windsor)","MidWest",61556.89,2173017.42737886,6502525.7,2.89
2016,"July","Imports","Sarnia","MidWest",71200.528496,2513447.14231653,6909445.36,2.71
2016,"July","Imports","Sarnia/Blue Water","MidWest",26737.3249,943853.287084366,2615268.36,2.67
2016,"July","Imports","St Clair","MidWest",231818.753952,8183424.9964699,22765068.53,2.69
2016,"July","Imports","St Stephen","East",10215.9377,360632.42732238,1113218.36,2.92
2016,"August","Exports","Aden","MidWest",9602.6145,338981.528418686,530078.93,1.6
2016,"August","Exports","Brunswick","East",8729.398,308156.146038667,1176129.07,3.6
2016,"August","Exports","Cardston","MidWest",68753.11,2427050.91528334,3855422.28,1.55
2016,"August","Exports","Chippawa","East",729.2533,25743.3429446086,56824.56,2.19
2016,"August","Exports","Cornwall","East",2690.5767,94979.9455235556,349499.49,3.62
2016,"August","Exports","Courtright","MidWest",1167.479907,41213.1636933843,122693.67,2.77
2016,"August","Exports","Coutts","MidWest",14325.8124,505714.95744116,886560.55,1.71
2016,"August","Exports","East Hereford","East",154915.620281,5468670.40625053,16762146.42,3.01
2016,"August","Exports","Elmore","MidWest",1382547.83,48805268.2449491,114250607.58,2.2
2016,"August","Exports","Emerson","MidWest",925400.71229,32667535.268838,84832357.54,2.56
2016,"August","Exports","Huntingdon","West",1082209.67436,38203042.461409,88226935.64,2.25
2016,"August","Exports","Iroquois","East",479652.576584,16932197.3219278,50648496.78,2.95
2016,"August","Exports","Kingsgate","West",1690887.372399,59689950.6774608,129046894.39,2.09
2016,"August","Exports","Monchy","MidWest",1296873.312273,45780875.3605287,91271321.86,1.95
2016,"August","Exports","Napierville","East",8075.5674,285075.296951691,907039.73,3.13
2016,"August","Exports","Niagara Falls","East",7888.91,278486.111189558,,
2016,"August","Exports","Philipsburg","East",15770.52,556714.525357387,3225974.07,5.7
2016,"August","Exports","Reagan Field","MidWest",206,7271.99814740552,9330.88,1.03
2016,"August","Exports","Sarnia/Blue Water","MidWest",66.47,2346.4549362041,6725.75,2.82
2016,"August","Exports","Sprague","MidWest",5878.72,207524.470626776,741343.36,3.51
2016,"August","Exports","St Clair","MidWest",77584.15,2738795.12168948,8036605.68,2.75
2016,"August","Exports","St Stephen","East",56766.819,2003923.31360245,5333311.78,2.53
2016,"August","Imports","Chippawa","East",136381.2311,4814388.64029167,11708601.57,2.37
2016,"August","Imports","Courtright","MidWest",424993.82443,15002690.7956978,44021016.26,2.75
2016,"August","Imports","Emerson","MidWest",24784.832392,874928.423487283,2107330.18,2.38
2016,"August","Imports","Huntingdon","West",417.510457,14738.5207273128,36057.81,2.38
2016,"August","Imports","Iroquois","East",8866.901669,313010.15781648,869182.57,2.73
2016,"August","Imports","Niagara Falls","East",541893.217324,19129351.8081153,48519891.42,2.47
2016,"August","Imports","Ojibway (Windsor)","MidWest",65340.45,2306580.73471186,6709027.54,2.81
2016,"August","Imports","Sarnia","MidWest",87275.858648,3080921.7592305,8652484.76,2.76
2016,"August","Imports","Sarnia/Blue Water","MidWest",1877.8586,66290.2148557744,188806.64,2.74
2016,"August","Imports","St Clair","MidWest",295912.779927,10446005.7641882,29494696.15,2.7
2016,"August","Imports","St Stephen","East",7878.1,278104.507791628,841056.61,2.85
2016,"September","Exports","Aden","MidWest",9571.057,337867.518314139,578331.59,1.74
2016,"September","Exports","Brunswick","East",7609.253,268613.950092912,930213.25,3.26
2016,"September","Exports","Cardston","MidWest",36219.1,1278569.06844998,2794806.58,2.14
2016,"September","Exports","Chippawa","East",0.4267,15.062920434456,46.87,3.09
2016,"September","Exports","Cornwall","East",2304.8396,81363.0548605188,320386.43,3.87
2016,"September","Exports","Courtright","MidWest",606.8,21420.6236691537,66097.49,2.9
2016,"September","Exports","Coutts","MidWest",11570.8857,408463.395020588,904838.67,2.16
2016,"September","Exports","East Hereford","East",142066.5001,5015084.10454168,14402998.67,2.83
2016,"September","Exports","Elmore","MidWest",1379314.4165,48691125.6382414,120444707.48,2.33
2016,"September","Exports","Emerson","MidWest",933703.584829,32960634.6558368,89787170.29,2.68
2016,"September","Exports","Huntingdon","West",900697.542899,31795489.6278361,79481782.48,2.43
2016,"September","Exports","Iroquois","East",250599.943141,8846419.04010331,26499852.66,2.95
2016,"September","Exports","Kingsgate","West",1735939.407696,61280330.858124,142270777.78,2.25
2016,"September","Exports","Monchy","MidWest",1312317.4304,46326067.5858096,102290165.64,2.15
2016,"September","Exports","Napierville","East",10491.8951,370373.988980452,1245148.12,3.31
2016,"September","Exports","Niagara Falls","East",3155.43,111389.714146931,,
2016,"September","Exports","North Portal","MidWest",6,211.805771283656,731.18,2.57
2016,"September","Exports","Philipsburg","East",16721.43,590282.563019277,3328335.44,5.55
2016,"September","Exports","Reagan Field","MidWest",306.2,10809.1545278426,21552.13,1.61
2016,"September","Exports","Sarnia/Blue Water","MidWest",3921.8,138443.312303374,406749.28,2.87
2016,"September","Exports","Sprague","MidWest",6619.88,233688.131534208,848659.71,3.58
2016,"September","Exports","St Clair","MidWest",30020.76831,1059761.99773791,3255149.4,2.94
2016,"September","Exports","St Stephen","East",14536.3285,513146.378262515,1123383.4,2.09
2016,"September","Imports","Chippawa","East",144148.7643,5088590.03369124,13687192.82,2.62
